,Site,daylight,Depth_Stratum,Deployment,ACat,Taxa_Groups,Acoustic_Category,Taxa_updated,CAAB_updated,nos,weight_g,av_weight,Weight_Std_gm3_gps,Abd_Std_nosm3_gps,Weight_Std_gm3_sp,Abd_Std_nosm3_sp,datetime_UTC_start,datetime_UTC_stop,lat_decdeg_start,long_decdeg_start,lat_decdeg_stop,long_decdeg_stop,VolumeFiltered_m3_speed,VolumeFiltered_m3_gps,Taxa_PLAOS
879,55S,Day,Epi,33,Siphonophore,Gelatinous_Active,G_nGB,Order Siphonophora - undifferentiated,11090000,0,1,NA,0.002191132,0,5.06E-05,0,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176,456.3850914,Siphonophore
1019,55S,Day,Lmeso,36,Siphonophore,Gelatinous_Active,G_nGB,Order Siphonophora - undifferentiated,11090000,0,210,NA,0.003319701,0,0.003543396,0,31/12/2020 1:36,31/12/2020 3:36,-54.11333333,-137.5636667,-54.13416667,-137.6128333,59265.18528,63258.70388,Siphonophore
1071,58S,Day,Meso,38,Siphonophore,Gelatinous_Active,G_nGB,Order Siphonophora - undifferentiated,11090000,0,144,NA,0.006520895,0,0.007289271,0,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176,22082.85956,Siphonophore
1170,58S,Day,Lmeso,41,Siphonophore,Gelatinous_Active,G_nGB,Order Siphonophora - undifferentiated,11090000,0,16,NA,0.000275238,0,0.000269973,0,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,Siphonophore
1215,58S,Night,Lmeso,42,Siphonophore,Gelatinous_Active,G_nGB,Order Siphonophora - undifferentiated,11090000,1,0.5,0.5,3.62E-06,7.25E-06,8.44E-06,1.69E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,Siphonophore
1267,58S,Day,Meso,45,Siphonophore,Gelatinous_Active,G_nGB,Order Siphonophora - undifferentiated,11090000,0,365,NA,0.010994835,0,0.018476277,0,6/01/2021 8:53,6/01/2021 9:33,-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,Siphonophore
1344,58S,Day,Lmeso,47,Siphonophore,Gelatinous_Active,G_nGB,Order Siphonophora - undifferentiated,11090000,0,0.5,NA,9.64E-06,0,8.44E-06,0,7/01/2021 4:55,7/01/2021 6:55,-56.07066667,-140.5386667,-56.0785,-140.589,59265.18528,51885.17818,Siphonophore
1414,55S,Day,Targeted_850to750,52,Siphonophore,Gelatinous_Active,G_nGB,Order Siphonophora - undifferentiated,11090000,0,13,NA,0.000629123,0,0.000658059,0,9/01/2021 1:36,9/01/2021 2:16,-56.117,-140.4165,-56.117,-140.4373333,19755.06176,20663.67985,Siphonophore
1278,58S,Night,Lmeso,46,Cephalopod,Cephalopod,Cephalopod,Order Teuthoidea - undifferentiated,23615000,1,35,35,0.000563124,1.61E-05,0.000590566,1.69E-05,6/01/2021 15:11,6/01/2021 17:11,-56.07033333,-140.4961667,-56.07683333,-140.5576667,59265.18528,62153.2972,Cephalopod
763,55S,Night,Lmeso,29,Pteropod,other,other,Order Thecosomata - undifferentiated,24400000,2,1,0.5,3.04E-06,6.07E-06,1.69E-05,3.37E-05,26/12/2020 15:44,26/12/2020 17:44,-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,Other
815,55S,Day,Lmeso,30,Pteropod,other,other,Order Thecosomata - undifferentiated,24400000,2,2,1,1.81E-05,1.81E-05,0.00010124,0.00010124,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,Other
1167,58S,Day,Lmeso,41,Pteropod,other,other,Order Thecosomata - undifferentiated,24400000,2,0.5,0.25,8.60E-06,3.44E-05,8.44E-06,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,Other
1341,58S,Day,Lmeso,47,Pteropod,other,other,Order Thecosomata - undifferentiated,24400000,3,0.5,0.166666667,9.64E-06,5.78E-05,8.44E-06,5.06E-05,7/01/2021 4:55,7/01/2021 6:55,-56.07066667,-140.5386667,-56.0785,-140.589,59265.18528,51885.17818,Other
1413,55S,Day,Targeted_850to750,52,Pteropod,other,other,Order Thecosomata - undifferentiated,24400000,1,0.5,0.5,2.42E-05,4.84E-05,2.53E-05,5.06E-05,9/01/2021 1:36,9/01/2021 2:16,-56.117,-140.4165,-56.117,-140.4373333,19755.06176,20663.67985,Other
895,55S,Night,Meso,34,F,F,F,Oreosomatidae - undifferentiated,37266000,1,0.5,0.5,2.02E-05,4.04E-05,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,F
1036,58S,Night,Epi,37,F,F,F,Paradiplospinus gracilis,37439005,1,10,10,0.000428693,4.29E-05,0.000506199,5.06E-05,1/01/2021 14:08,1/01/2021 14:48,-57.98583333,-140.7623333,-57.99433333,-140.7811667,19755.06176,23326.71731,F
930,55S,Night,Lmeso,35,F,F,F,Paralepididae - undifferentiated,37126000,3,1,0.333333333,1.57E-05,4.70E-05,1.69E-05,5.06E-05,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,F
1144,58S,Day,Lmeso,41,F,F,F,Paralepididae - undifferentiated,37126000,2,2,1,3.44E-05,3.44E-05,3.37E-05,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,F
1190,58S,Night,Lmeso,42,F,F,F,Paralepididae - undifferentiated,37126000,1,10,10,7.25E-05,7.25E-06,0.000168733,1.69E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,F
622,NA,NA,NA,26,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,3,0.5,0.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean
679,55S,Day,Lmeso,28,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,9,3,0.333333333,3.65E-05,0.000109588,5.06E-05,0.00015186,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Crustacean
778,55S,Day,Lmeso,30,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,4,4,1,3.63E-05,3.63E-05,0.00020248,0.00020248,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,Crustacean
887,55S,Night,Meso,34,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,10,2,0.2,8.08E-05,0.000403916,0.00010124,0.000506199,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,Crustacean
919,55S,Night,Lmeso,35,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,5,1,0.2,1.57E-05,7.84E-05,1.69E-05,8.44E-05,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,Crustacean
975,55S,Day,Lmeso,36,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,6,2,0.333333333,3.16E-05,9.48E-05,3.37E-05,0.00010124,31/12/2020 1:36,31/12/2020 3:36,-54.11333333,-137.5636667,-54.13416667,-137.6128333,59265.18528,63258.70388,Crustacean
1099,58S,Night,Meso,40,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,41,5,0.12195122,0.000202427,0.001659899,0.0002531,0.002075417,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176,24700.30448,Crustacean
1133,58S,Day,Lmeso,41,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,6,5,0.833333333,8.60E-05,0.000103214,8.44E-05,0.00010124,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,Crustacean
1181,58S,Night,Lmeso,42,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,2,1,0.5,7.25E-06,1.45E-05,1.69E-05,3.37E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,Crustacean
1322,58S,Day,Lmeso,47,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,3,2,0.666666667,3.85E-05,5.78E-05,3.37E-05,5.06E-05,7/01/2021 4:55,7/01/2021 6:55,-56.07066667,-140.5386667,-56.0785,-140.589,59265.18528,51885.17818,Crustacean
1391,55S,Day,Targeted_850to750,52,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,2,0.5,0.25,2.42E-05,9.68E-05,2.53E-05,0.00010124,9/01/2021 1:36,9/01/2021 2:16,-56.117,-140.4165,-56.117,-140.4373333,19755.06176,20663.67985,Crustacean
1421,58S,Night,Meso,53,Amphipods,Crustaceans,Crustaceans,Parandania boecki,28490011,3,1,0.333333333,5.46E-05,0.000163877,5.06E-05,0.00015186,9/01/2021 14:23,9/01/2021 15:03,-56.12733333,-140.3933333,-56.12916667,-140.4115,19755.06176,18306.38002,Crustacean
642,NA,NA,NA,26,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,1,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prawn
713,55S,Day,Lmeso,28,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,7,3,0.428571429,3.65E-05,8.52E-05,5.06E-05,0.000118113,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Prawn
759,55S,Night,Lmeso,29,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,12,10.5,0.875,3.19E-05,3.64E-05,0.00017717,0.00020248,26/12/2020 15:44,26/12/2020 17:44,-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,Prawn
812,55S,Day,Lmeso,30,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,3,1.5,0.5,1.36E-05,2.72E-05,7.59E-05,0.00015186,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,Prawn
905,55S,Night,Meso,34,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,1,0.5,0.5,2.02E-05,4.04E-05,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,Prawn
956,55S,Night,Lmeso,35,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,6,4,0.666666667,6.27E-05,9.40E-05,6.75E-05,0.00010124,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,Prawn
1013,55S,Day,Lmeso,36,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,7,5,0.714285714,7.90E-05,0.000110657,8.44E-05,0.000118113,31/12/2020 1:36,31/12/2020 3:36,-54.11333333,-137.5636667,-54.13416667,-137.6128333,59265.18528,63258.70388,Prawn
1049,58S,Night,Epi,37,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,2,0.5,0.25,2.14E-05,8.57E-05,2.53E-05,0.00010124,1/01/2021 14:08,1/01/2021 14:48,-57.98583333,-140.7623333,-57.99433333,-140.7811667,19755.06176,23326.71731,Prawn
1118,58S,Night,Meso,40,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,4,4,1,0.000161941,0.000161941,0.00020248,0.00020248,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176,24700.30448,Prawn
1164,58S,Day,Lmeso,41,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,5,1,0.2,1.72E-05,8.60E-05,1.69E-05,8.44E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,Prawn
1210,58S,Night,Lmeso,42,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,3,2,0.666666667,1.45E-05,2.17E-05,3.37E-05,5.06E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,Prawn
1308,58S,Night,Lmeso,46,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,3,1,0.333333333,1.61E-05,4.83E-05,1.69E-05,5.06E-05,6/01/2021 15:11,6/01/2021 17:11,-56.07033333,-140.4961667,-56.07683333,-140.5576667,59265.18528,62153.2972,Prawn
1340,58S,Day,Lmeso,47,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,1,1,1,1.93E-05,1.93E-05,1.69E-05,1.69E-05,7/01/2021 4:55,7/01/2021 6:55,-56.07066667,-140.5386667,-56.0785,-140.589,59265.18528,51885.17818,Prawn
1412,55S,Day,Targeted_850to750,52,Prawn,Crustaceans,Crustaceans,Pasiphaea spp.,28745901,2,1,0.5,4.84E-05,9.68E-05,5.06E-05,0.00010124,9/01/2021 1:36,9/01/2021 2:16,-56.117,-140.4165,-56.117,-140.4373333,19755.06176,20663.67985,Prawn
150,SOTS,Day,Lmeso,7,Medusa,Gelatinous_Active,G_nGB,Pegantha rubiginosa,11083001,2,40,20,0.000600888,3.00E-05,0.000674933,3.37E-05,12/12/2020 4:25,12/12/2020 6:25,-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,Medusa
322,SOTS,Day,Lmeso,14,Medusa,Gelatinous_Active,G_nGB,Pegantha rubiginosa,11083001,1,12,12,0.000185006,1.54E-05,0.00020248,1.69E-05,16/12/2020 3:20,16/12/2020 5:20,-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,Medusa
706,55S,Day,Lmeso,28,Medusa,Gelatinous_Active,G_nGB,Pegantha rubiginosa,11083001,6,95,15.83333333,0.001156767,7.31E-05,0.001602965,0.00010124,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Medusa
751,55S,Night,Lmeso,29,Medusa,Gelatinous_Active,G_nGB,Pegantha rubiginosa,11083001,3,128,42.66666667,0.000388744,9.11E-06,0.002159784,5.06E-05,26/12/2020 15:44,26/12/2020 17:44,-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,Medusa
1005,55S,Day,Lmeso,36,Medusa,Gelatinous_Active,G_nGB,Pegantha rubiginosa,11083001,1,45,45,0.000711365,1.58E-05,0.000759299,1.69E-05,31/12/2020 1:36,31/12/2020 3:36,-54.11333333,-137.5636667,-54.13416667,-137.6128333,59265.18528,63258.70388,Medusa
1158,58S,Day,Lmeso,41,Medusa,Gelatinous_Active,G_nGB,Pegantha rubiginosa,11083001,1,38,38,0.000653691,1.72E-05,0.000641186,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,Medusa
1301,58S,Night,Lmeso,46,Medusa,Gelatinous_Active,G_nGB,Pegantha rubiginosa,11083001,1,60,60,0.000965355,1.61E-05,0.001012399,1.69E-05,6/01/2021 15:11,6/01/2021 17:11,-56.07033333,-140.4961667,-56.07683333,-140.5576667,59265.18528,62153.2972,Medusa
950,55S,Night,Lmeso,35,Medusa,Gelatinous_Active,G_nGB,Pegantha spp.,11083901,3,45,15,0.000705343,4.70E-05,0.000759299,5.06E-05,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,Medusa
1204,58S,Night,Lmeso,42,Medusa,Gelatinous_Active,G_nGB,Pegantha spp.,11083901,1,20,20,0.000144947,7.25E-06,0.000337466,1.69E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,Medusa
1302,58S,Night,Lmeso,46,Medusa,Gelatinous_Active,G_nGB,Pegantha spp.,11083901,1,40,40,0.00064357,1.61E-05,0.000674933,1.69E-05,6/01/2021 15:11,6/01/2021 17:11,-56.07033333,-140.4961667,-56.07683333,-140.5576667,59265.18528,62153.2972,Medusa
1335,58S,Day,Lmeso,47,Medusa,Gelatinous_Active,G_nGB,Pegantha spp.,11083901,2,69,34.5,0.00132986,3.85E-05,0.001164259,3.37E-05,7/01/2021 4:55,7/01/2021 6:55,-56.07066667,-140.5386667,-56.0785,-140.589,59265.18528,51885.17818,Medusa
680,55S,Day,Lmeso,28,Amphipods,Crustaceans,Crustaceans,Pegohyperia princeps,28570031,1,0.5,0.5,6.09E-06,1.22E-05,8.44E-06,1.69E-05,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Crustacean
976,55S,Day,Lmeso,36,Amphipods,Crustaceans,Crustaceans,Pegohyperia princeps,28570031,1,3,3,4.74E-05,1.58E-05,5.06E-05,1.69E-05,31/12/2020 1:36,31/12/2020 3:36,-54.11333333,-137.5636667,-54.13416667,-137.6128333,59265.18528,63258.70388,Crustacean
1027,58S,Night,Epi,37,Amphipods,Crustaceans,Crustaceans,Pegohyperia princeps,28570031,1,0.5,0.5,2.14E-05,4.29E-05,2.53E-05,5.06E-05,1/01/2021 14:08,1/01/2021 14:48,-57.98583333,-140.7623333,-57.99433333,-140.7811667,19755.06176,23326.71731,Crustacean
1182,58S,Night,Lmeso,42,Amphipods,Crustaceans,Crustaceans,Pegohyperia princeps,28570031,1,1,1,7.25E-06,7.25E-06,1.69E-05,1.69E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,Crustacean
1392,55S,Day,Targeted_850to750,52,Amphipods,Crustaceans,Crustaceans,Pegohyperia princeps,28570031,1,0.5,0.5,2.42E-05,4.84E-05,2.53E-05,5.06E-05,9/01/2021 1:36,9/01/2021 2:16,-56.117,-140.4165,-56.117,-140.4373333,19755.06176,20663.67985,Crustacean
709,55S,Day,Lmeso,28,Other,other,other,Pelagic worm,NA,4,3.5,0.875,4.26E-05,4.87E-05,5.91E-05,6.75E-05,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Other
1010,55S,Day,Lmeso,36,Other,other,other,Pelagic worm,NA,34,30,0.882352941,0.000474243,0.000537475,0.000506199,0.000573693,31/12/2020 1:36,31/12/2020 3:36,-54.11333333,-137.5636667,-54.13416667,-137.6128333,59265.18528,63258.70388,Other
724,55S,Day,Lmeso,28,worms,other,other,Pelagonemertes spp.,14125901,9,26,2.888888889,0.000316589,0.000109588,0.000438706,0.00015186,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Other
775,55S,Night,Lmeso,29,worms,other,other,Pelagonemertes spp.,14125901,14,5,0.357142857,1.52E-05,4.25E-05,8.44E-05,0.000236226,26/12/2020 15:44,26/12/2020 17:44,-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,Other
970,55S,Night,Lmeso,35,worms,other,other,Pelagonemertes spp.,14125901,12,10,0.833333333,0.000156743,0.000188091,0.000168733,0.00020248,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,Other
1176,58S,Day,Lmeso,41,worms,other,other,Pelagonemertes spp.,14125901,17,5,0.294117647,8.60E-05,0.000292441,8.44E-05,0.000286846,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,Other
1222,58S,Night,Lmeso,42,worms,other,other,Pelagonemertes spp.,14125901,11,3,0.272727273,2.17E-05,7.97E-05,5.06E-05,0.000185606,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,Other
1318,58S,Night,Lmeso,46,worms,other,other,Pelagonemertes spp.,14125901,5,1,0.2,1.61E-05,8.04E-05,1.69E-05,8.44E-05,6/01/2021 15:11,6/01/2021 17:11,-56.07033333,-140.4961667,-56.07683333,-140.5576667,59265.18528,62153.2972,Other
1350,58S,Day,Lmeso,47,worms,other,other,Pelagonemertes spp.,14125901,8,5,0.625,9.64E-05,0.000154187,8.44E-05,0.000134987,7/01/2021 4:55,7/01/2021 6:55,-56.07066667,-140.5386667,-56.0785,-140.589,59265.18528,51885.17818,Other
1362,58S,NA,NA,48,worms,other,other,Pelagonemertes spp.,14125901,7,10,1.428571429,0.000648895,0.000454226,0.000723142,0.000506199,7/01/2021 9:56,7/01/2021 10:24,-56.0705,-140.4385,-56.06866667,-140.4536667,13828.54323,15410.82024,Other
1418,55S,Day,Targeted_850to750,52,worms,other,other,Pelagonemertes spp.,14125901,4,1,0.25,4.84E-05,0.000193576,5.06E-05,0.00020248,9/01/2021 1:36,9/01/2021 2:16,-56.117,-140.4165,-56.117,-140.4373333,19755.06176,20663.67985,Other
716,55S,Day,Lmeso,28,Pteropod,other,other,Peracle spp.,24403901,1,0.5,0.5,6.09E-06,1.22E-05,8.44E-06,1.69E-05,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Other
17,Trawl,Day,Integrated,1,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,3,1,0.333333333,1.72E-05,5.17E-05,2.53E-05,7.59E-05,5/12/2020 9:16,5/12/2020 10:36,-43.24783333,-144.6176667,-43.27483333,-144.6428333,39510.12352,58057.32164,Medusa
346,SOTS,Day,Epi,15,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,1,0.5,0.5,2.12E-05,4.25E-05,2.53E-05,5.06E-05,17/12/2020 21:19,17/12/2020 21:59,-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,Medusa
546,SOTS,Day,Lmeso,22,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,1,6,6,9.16E-05,1.53E-05,0.00010124,1.69E-05,20/12/2020 2:51,20/12/2020 4:51,-46.92683333,-140.6515,-46.9575,-140.6813333,59265.18528,65497.47942,Medusa
639,NA,NA,NA,26,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Medusa
665,55S,Night,Epi,27,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,1,170,170,0.006731068,3.96E-05,0.008605389,5.06E-05,25/12/2020 13:23,25/12/2020 14:03,-54.15416667,-137.0081667,-54.15616667,-137.0321667,19755.06176,25256.02262,Medusa
707,55S,Day,Lmeso,28,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,17,1470,86.47058824,0.01789944,0.000207,0.02480377,0.000286846,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Medusa
752,55S,Night,Lmeso,29,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,17,550,32.35294118,0.001670386,5.16E-05,0.009280322,0.000286846,26/12/2020 15:44,26/12/2020 17:44,-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,Medusa
805,55S,Day,Lmeso,30,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,18,804,44.66666667,0.007290456,0.000163219,0.04069843,0.000911159,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,Medusa
951,55S,Night,Lmeso,35,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,13,680,52.30769231,0.010658512,0.000203766,0.011473853,0.000219353,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,Medusa
1006,55S,Day,Lmeso,36,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,12,143,11.91666667,0.002260558,0.000189697,0.002412884,0.00020248,31/12/2020 1:36,31/12/2020 3:36,-54.11333333,-137.5636667,-54.13416667,-137.6128333,59265.18528,63258.70388,Medusa
1047,58S,Night,Epi,37,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,2,109,54.5,0.004672754,8.57E-05,0.005517573,0.00010124,1/01/2021 14:08,1/01/2021 14:48,-57.98583333,-140.7623333,-57.99433333,-140.7811667,19755.06176,23326.71731,Medusa
1116,58S,Night,Meso,40,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,7,41,5.857142857,0.001659899,0.000283397,0.002075417,0.00035434,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176,24700.30448,Medusa
1159,58S,Day,Lmeso,41,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,15,7004,466.9333333,0.120485533,0.000258036,0.118180682,0.0002531,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,Medusa
1205,58S,Night,Lmeso,42,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,11,245,22.27272727,0.001775603,7.97E-05,0.004133962,0.000185606,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,Medusa
1303,58S,Night,Lmeso,46,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,8,1010,126.25,0.016250144,0.000128714,0.017042046,0.000134987,6/01/2021 15:11,6/01/2021 17:11,-56.07033333,-140.4961667,-56.07683333,-140.5576667,59265.18528,62153.2972,Medusa
1336,58S,Day,Lmeso,47,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,11,2836,257.8181818,0.054659155,0.000212007,0.047852715,0.000185606,7/01/2021 4:55,7/01/2021 6:55,-56.07066667,-140.5386667,-56.0785,-140.589,59265.18528,51885.17818,Medusa
1380,58S,Night,Epi,49,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,1,108,108,0.00431668,4.00E-05,0.005466953,5.06E-05,7/01/2021 14:00,7/01/2021 14:40,-56.1035,-140.4263333,-56.10166667,-140.4513333,19755.06176,25019.22956,Medusa
1408,55S,Day,Targeted_850to750,52,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,9,1321,146.7777778,0.063928594,0.000435547,0.066868938,0.000455579,9/01/2021 1:36,9/01/2021 2:16,-56.117,-140.4165,-56.117,-140.4373333,19755.06176,20663.67985,Medusa
1437,58S,Night,Meso,53,Medusa,Gelatinous_Active,G_nGB,Periphylla periphylla,11128001,2,185,92.5,0.010105766,0.000109252,0.009364689,0.00010124,9/01/2021 14:23,9/01/2021 15:03,-56.12733333,-140.3933333,-56.12916667,-140.4115,19755.06176,18306.38002,Medusa
