"","X","Site","daylight","Depth_Stratum","Deployment","Acc","Acc_ed","Taxa_updated","Length_mm","Length_cm","a","b","weight_g"
"1857",5893,"55S","Day","Meso",24,16,"16","Gymnosomata",30,3,0.006,3,0.162
"1858",5894,"55S","Day","Meso",24,16,"16","Gymnosomata",16,1.6,0.006,3,0.0246
"1859",5895,"55S","Day","Meso",24,16,"16","Gymnosomata",34,3.4,0.006,3,0.2358
"1860",5896,"55S","Day","Meso",24,16,"16","Gymnosomata",30,3,0.006,3,0.162
"1861",5897,"55S","Day","Meso",24,16,"16","Gymnosomata",24,2.4,0.006,3,0.0829
"1862",5898,"55S","Day","Meso",24,16,"16","Gymnosomata",19,1.9,0.006,3,0.0412
"1863",5899,"55S","Day","Meso",24,16,"16","Gymnosomata",20,2,0.006,3,0.048
"1864",5900,"55S","Day","Meso",24,16,"16","Gymnosomata",14,1.4,0.006,3,0.0165
"1865",5901,"55S","Day","Meso",24,16,"16","Gymnosomata",15,1.5,0.006,3,0.0203
"1866",6651,"55S","Night","Epi",27,15,"15","Gymnosomata",10,1,0.006,3,0.006
"1867",6652,"55S","Night","Epi",27,15,"15","Gymnosomata",7,0.7,0.006,3,0.0021
"1868",6653,"55S","Night","Epi",27,15,"15","Gymnosomata",9,0.9,0.006,3,0.0044
"1869",6654,"55S","Night","Epi",27,15,"15","Gymnosomata",10,1,0.006,3,0.006
"1870",6655,"55S","Night","Epi",27,15,"15","Gymnosomata",12,1.2,0.006,3,0.0104
"1871",6656,"55S","Night","Epi",27,15,"15","Gymnosomata",5,0.5,0.006,3,8e-04
"1872",6657,"55S","Night","Epi",27,15,"15","Gymnosomata",10,1,0.006,3,0.006
"1873",6658,"55S","Night","Epi",27,15,"15","Gymnosomata",12,1.2,0.006,3,0.0104
"1874",6659,"55S","Night","Epi",27,15,"15","Gymnosomata",5,0.5,0.006,3,8e-04
"1875",6660,"55S","Night","Epi",27,15,"15","Gymnosomata",13,1.3,0.006,3,0.0132
"1876",6661,"55S","Night","Epi",27,15,"15","Gymnosomata",11,1.1,0.006,3,0.008
"1877",6662,"55S","Night","Epi",27,15,"15","Gymnosomata",15,1.5,0.006,3,0.0203
"1878",6663,"55S","Night","Epi",27,15,"15","Gymnosomata",10,1,0.006,3,0.006
"1879",15268,"58S","Day","Lmeso",41,51,"51","Gymnosomata",20,2,0.006,3,0.048
"1880",2256,"SOTS","Night","Lmeso",13,26,"26","Gymnosomata",4,0.4,0.006,3,4e-04
"1881",5163,"SOTS","Day","Lmeso",22,33,"33","Gymnosomata",25,2.5,0.006,3,0.0938
"1882",5164,"SOTS","Day","Lmeso",22,33,"33","Gymnosomata",5,0.5,0.006,3,8e-04
"1883",5165,"SOTS","Day","Lmeso",22,33,"33","Gymnosomata",5,0.5,0.006,3,8e-04
"1884",5166,"SOTS","Day","Lmeso",22,33,"33","Gymnosomata",20,2,0.006,3,0.048
"1885",5167,"SOTS","Day","Lmeso",22,33,"33","Gymnosomata",5,0.5,0.006,3,8e-04
"1886",5168,"SOTS","Day","Lmeso",22,33,"33","Gymnosomata",5,0.5,0.006,3,8e-04
"1887",7945,"55S","Night","Lmeso",29,25,"25","Gymnosomata",17,1.7,0.006,3,0.0295
"1888",7946,"55S","Night","Lmeso",29,25,"25","Gymnosomata",22,2.2,0.006,3,0.0639
"1889",7947,"55S","Night","Lmeso",29,25,"25","Gymnosomata",14,1.4,0.006,3,0.0165
"1890",17162,"58S","Day","Meso",45,16,"16","Gymnosomata",28,2.8,0.006,3,0.1317
"1891",17163,"58S","Day","Meso",45,16,"16","Gymnosomata",15,1.5,0.006,3,0.0203
"1892",14173,"58S","Night","Meso",40,32,"32","Gymnosomata",21,2.1,0.006,3,0.0556
"1893",14174,"58S","Night","Meso",40,32,"32","Gymnosomata",17,1.7,0.006,3,0.0295
"1894",37,"SOTS","Day","Meso",3,3,"3","Chaetognath",31,3.1,0.006,3,0.1787
"1895",38,"SOTS","Day","Meso",3,3,"3","Chaetognath",30,3,0.006,3,0.162
"1896",39,"SOTS","Day","Meso",3,3,"3","Chaetognath",28,2.8,0.006,3,0.1317
"1897",40,"SOTS","Day","Meso",3,3,"3","Chaetognath",25,2.5,0.006,3,0.0938
"1898",41,"SOTS","Day","Meso",3,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"1899",42,"SOTS","Day","Meso",3,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"1900",43,"SOTS","Day","Meso",3,3,"3","Chaetognath",40,4,0.006,3,0.384
"1901",44,"SOTS","Day","Meso",3,3,"3","Chaetognath",30,3,0.006,3,0.162
"1902",45,"SOTS","Day","Meso",3,3,"3","Chaetognath",47,4.7,0.006,3,0.6229
"1903",46,"SOTS","Day","Meso",3,3,"3","Chaetognath",40,4,0.006,3,0.384
"1904",47,"SOTS","Day","Meso",3,3,"3","Chaetognath",42,4.2,0.006,3,0.4445
"1905",48,"SOTS","Day","Meso",3,3,"3","Chaetognath",23,2.3,0.006,3,0.073
"1906",49,"SOTS","Day","Meso",3,3,"3","Chaetognath",40,4,0.006,3,0.384
"1907",50,"SOTS","Day","Meso",3,3,"3","Chaetognath",42,4.2,0.006,3,0.4445
"1908",51,"SOTS","Day","Meso",3,3,"3","Chaetognath",42,4.2,0.006,3,0.4445
"1909",52,"SOTS","Day","Meso",3,3,"3","Chaetognath",51,5.1,0.006,3,0.7959
"1910",53,"SOTS","Day","Meso",3,3,"3","Chaetognath",35,3.5,0.006,3,0.2572
"1911",54,"SOTS","Day","Meso",3,3,"3","Chaetognath",30,3,0.006,3,0.162
"1912",55,"SOTS","Day","Meso",3,3,"3","Chaetognath",52,5.2,0.006,3,0.8436
"1913",56,"SOTS","Day","Meso",3,3,"3","Chaetognath",47,4.7,0.006,3,0.6229
"1914",120,"SOTS","Night","Epi",5,10,"10","Chaetognath",41,4.1,0.006,3,0.4135
"1915",121,"SOTS","Night","Epi",5,10,"10","Chaetognath",42,4.2,0.006,3,0.4445
"1916",122,"SOTS","Night","Epi",5,10,"10","Chaetognath",50,5,0.006,3,0.75
"1917",123,"SOTS","Night","Epi",5,10,"10","Chaetognath",39,3.9,0.006,3,0.3559
"1918",124,"SOTS","Night","Epi",5,10,"10","Chaetognath",35,3.5,0.006,3,0.2572
"1919",125,"SOTS","Night","Epi",5,10,"10","Chaetognath",43,4.3,0.006,3,0.477
"1920",126,"SOTS","Night","Epi",5,10,"10","Chaetognath",52,5.2,0.006,3,0.8436
"1921",127,"SOTS","Night","Epi",5,10,"10","Chaetognath",24,2.4,0.006,3,0.0829
"1922",128,"SOTS","Night","Epi",5,10,"10","Chaetognath",41,4.1,0.006,3,0.4135
"1923",129,"SOTS","Night","Epi",5,10,"10","Chaetognath",44,4.4,0.006,3,0.5111
"1924",130,"SOTS","Night","Epi",5,10,"10","Chaetognath",49,4.9,0.006,3,0.7059
"1925",131,"SOTS","Night","Epi",5,10,"10","Chaetognath",31,3.1,0.006,3,0.1787
"1926",132,"SOTS","Night","Epi",5,10,"10","Chaetognath",54,5.4,0.006,3,0.9448
"1927",133,"SOTS","Night","Epi",5,10,"10","Chaetognath",43,4.3,0.006,3,0.477
"1928",134,"SOTS","Night","Epi",5,10,"10","Chaetognath",42,4.2,0.006,3,0.4445
"1929",135,"SOTS","Night","Epi",5,10,"10","Chaetognath",33,3.3,0.006,3,0.2156
"1930",136,"SOTS","Night","Epi",5,10,"10","Chaetognath",46,4.6,0.006,3,0.584
"1931",137,"SOTS","Night","Epi",5,10,"10","Chaetognath",24,2.4,0.006,3,0.0829
"1932",138,"SOTS","Night","Epi",5,10,"10","Chaetognath",37,3.7,0.006,3,0.3039
"1933",139,"SOTS","Night","Epi",5,10,"10","Chaetognath",50,5,0.006,3,0.75
"1934",140,"SOTS","Night","Epi",5,10,"10","Chaetognath",49,4.9,0.006,3,0.7059
"1935",141,"SOTS","Night","Epi",5,10,"10","Chaetognath",34,3.4,0.006,3,0.2358
"1936",142,"SOTS","Night","Epi",5,10,"10","Chaetognath",48,4.8,0.006,3,0.6636
"1937",143,"SOTS","Night","Epi",5,10,"10","Chaetognath",36,3.6,0.006,3,0.2799
"1938",144,"SOTS","Night","Epi",5,10,"10","Chaetognath",54,5.4,0.006,3,0.9448
"1939",145,"SOTS","Night","Epi",5,10,"10","Chaetognath",35,3.5,0.006,3,0.2572
"1940",146,"SOTS","Night","Epi",5,10,"10","Chaetognath",40,4,0.006,3,0.384
"1941",147,"SOTS","Night","Epi",5,10,"10","Chaetognath",42,4.2,0.006,3,0.4445
"1942",148,"SOTS","Night","Epi",5,10,"10","Chaetognath",34,3.4,0.006,3,0.2358
"1943",149,"SOTS","Night","Epi",5,10,"10","Chaetognath",19,1.9,0.006,3,0.0412
"1944",348,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",50,5,0.006,3,0.75
"1945",349,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",24,2.4,0.006,3,0.0829
"1946",350,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",16,1.6,0.006,3,0.0246
"1947",351,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",33,3.3,0.006,3,0.2156
"1948",352,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",33,3.3,0.006,3,0.2156
"1949",353,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",20,2,0.006,3,0.048
"1950",354,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",56,5.6,0.006,3,1.0537
"1951",355,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",53,5.3,0.006,3,0.8933
"1952",356,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",20,2,0.006,3,0.048
"1953",357,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",19,1.9,0.006,3,0.0412
"1954",358,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",14,1.4,0.006,3,0.0165
"1955",359,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",49,4.9,0.006,3,0.7059
"1956",360,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",24,2.4,0.006,3,0.0829
"1957",361,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",51,5.1,0.006,3,0.7959
"1958",362,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",12,1.2,0.006,3,0.0104
"1959",363,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",31,3.1,0.006,3,0.1787
"1960",364,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",29,2.9,0.006,3,0.1463
"1961",365,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",43,4.3,0.006,3,0.477
"1962",366,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",22,2.2,0.006,3,0.0639
"1963",367,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",18,1.8,0.006,3,0.035
"1964",368,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",40,4,0.006,3,0.384
"1965",369,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",30,3,0.006,3,0.162
"1966",370,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",43,4.3,0.006,3,0.477
"1967",371,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",41,4.1,0.006,3,0.4135
"1968",372,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",39,3.9,0.006,3,0.3559
"1969",373,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",12,1.2,0.006,3,0.0104
"1970",374,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",20,2,0.006,3,0.048
"1971",375,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",19,1.9,0.006,3,0.0412
"1972",376,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",46,4.6,0.006,3,0.584
"1973",377,"SOTS","Night","Lmeso",6,10,"10","Chaetognath",19,1.9,0.006,3,0.0412
"1974",1017,"SOTS","Day","Epi",8,6,"6","Chaetognath",39,3.9,0.006,3,0.3559
"1975",1018,"SOTS","Day","Epi",8,6,"6","Chaetognath",33,3.3,0.006,3,0.2156
"1976",1019,"SOTS","Day","Epi",8,6,"6","Chaetognath",45,4.5,0.006,3,0.5468
"1977",1020,"SOTS","Day","Epi",8,6,"6","Chaetognath",40,4,0.006,3,0.384
"1978",1021,"SOTS","Day","Epi",8,6,"6","Chaetognath",36,3.6,0.006,3,0.2799
"1979",1022,"SOTS","Day","Epi",8,6,"6","Chaetognath",31,3.1,0.006,3,0.1787
"1980",1023,"SOTS","Day","Epi",8,6,"6","Chaetognath",65,6.5,0.006,3,1.6478
"1981",1024,"SOTS","Day","Epi",8,6,"6","Chaetognath",45,4.5,0.006,3,0.5468
"1982",1025,"SOTS","Day","Epi",8,6,"6","Chaetognath",45,4.5,0.006,3,0.5468
"1983",1026,"SOTS","Day","Epi",8,6,"6","Chaetognath",33,3.3,0.006,3,0.2156
"1984",1027,"SOTS","Day","Epi",8,6,"6","Chaetognath",44,4.4,0.006,3,0.5111
"1985",1028,"SOTS","Day","Epi",8,6,"6","Chaetognath",44,4.4,0.006,3,0.5111
"1986",1029,"SOTS","Day","Epi",8,6,"6","Chaetognath",17,1.7,0.006,3,0.0295
"1987",1030,"SOTS","Day","Epi",8,6,"6","Chaetognath",47,4.7,0.006,3,0.6229
"1988",1031,"SOTS","Day","Epi",8,6,"6","Chaetognath",35,3.5,0.006,3,0.2572
"1989",1032,"SOTS","Day","Epi",8,6,"6","Chaetognath",43,4.3,0.006,3,0.477
"1990",1033,"SOTS","Day","Epi",8,6,"6","Chaetognath",49,4.9,0.006,3,0.7059
"1991",1034,"SOTS","Day","Epi",8,6,"6","Chaetognath",47,4.7,0.006,3,0.6229
"1992",1035,"SOTS","Day","Epi",8,6,"6","Chaetognath",53,5.3,0.006,3,0.8933
"1993",1036,"SOTS","Day","Epi",8,6,"6","Chaetognath",50,5,0.006,3,0.75
"1994",1037,"SOTS","Day","Epi",8,6,"6","Chaetognath",39,3.9,0.006,3,0.3559
"1995",1038,"SOTS","Day","Epi",8,6,"6","Chaetognath",30,3,0.006,3,0.162
"1996",1039,"SOTS","Day","Epi",8,6,"6","Chaetognath",42,4.2,0.006,3,0.4445
"1997",1040,"SOTS","Day","Epi",8,6,"6","Chaetognath",49,4.9,0.006,3,0.7059
"1998",1041,"SOTS","Day","Epi",8,6,"6","Chaetognath",35,3.5,0.006,3,0.2572
"1999",1042,"SOTS","Day","Epi",8,6,"6","Chaetognath",45,4.5,0.006,3,0.5468
"2000",1043,"SOTS","Day","Epi",8,6,"6","Chaetognath",44,4.4,0.006,3,0.5111
"2001",1044,"SOTS","Day","Epi",8,6,"6","Chaetognath",48,4.8,0.006,3,0.6636
"2002",1045,"SOTS","Day","Epi",8,6,"6","Chaetognath",51,5.1,0.006,3,0.7959
"2003",1046,"SOTS","Day","Epi",8,6,"6","Chaetognath",29,2.9,0.006,3,0.1463
"2004",1047,"SOTS","Day","Epi",8,6,"6","Chaetognath",45,4.5,0.006,3,0.5468
"2005",1048,"SOTS","Day","Epi",8,6,"6","Chaetognath",12,1.2,0.006,3,0.0104
"2006",1049,"SOTS","Day","Epi",8,6,"6","Chaetognath",42,4.2,0.006,3,0.4445
"2007",1050,"SOTS","Day","Epi",8,6,"6","Chaetognath",47,4.7,0.006,3,0.6229
"2008",1051,"SOTS","Day","Epi",8,6,"6","Chaetognath",50,5,0.006,3,0.75
"2009",1052,"SOTS","Day","Epi",8,6,"6","Chaetognath",49,4.9,0.006,3,0.7059
"2010",1053,"SOTS","Day","Epi",8,6,"6","Chaetognath",15,1.5,0.006,3,0.0203
"2011",1054,"SOTS","Day","Epi",8,6,"6","Chaetognath",53,5.3,0.006,3,0.8933
"2012",1055,"SOTS","Day","Epi",8,6,"6","Chaetognath",19,1.9,0.006,3,0.0412
"2013",1056,"SOTS","Day","Epi",8,6,"6","Chaetognath",50,5,0.006,3,0.75
"2014",1057,"SOTS","Day","Epi",8,6,"6","Chaetognath",45,4.5,0.006,3,0.5468
"2015",1058,"SOTS","Day","Epi",8,6,"6","Chaetognath",42,4.2,0.006,3,0.4445
"2016",1059,"SOTS","Day","Epi",8,6,"6","Chaetognath",42,4.2,0.006,3,0.4445
"2017",1060,"SOTS","Day","Epi",8,6,"6","Chaetognath",53,5.3,0.006,3,0.8933
"2018",1061,"SOTS","Day","Epi",8,6,"6","Chaetognath",42,4.2,0.006,3,0.4445
"2019",1062,"SOTS","Day","Epi",8,6,"6","Chaetognath",43,4.3,0.006,3,0.477
"2020",1063,"SOTS","Day","Epi",8,6,"6","Chaetognath",11,1.1,0.006,3,0.008
"2021",1064,"SOTS","Day","Epi",8,6,"6","Chaetognath",36,3.6,0.006,3,0.2799
"2022",1065,"SOTS","Day","Epi",8,6,"6","Chaetognath",29,2.9,0.006,3,0.1463
"2023",1066,"SOTS","Day","Epi",8,6,"6","Chaetognath",28,2.8,0.006,3,0.1317
"2024",1067,"SOTS","Day","Epi",8,6,"6","Chaetognath",24,2.4,0.006,3,0.0829
"2025",1068,"SOTS","Day","Epi",8,6,"6","Chaetognath",48,4.8,0.006,3,0.6636
"2026",1069,"SOTS","Day","Epi",8,6,"6","Chaetognath",10,1,0.006,3,0.006
"2027",1070,"SOTS","Day","Epi",8,6,"6","Chaetognath",20,2,0.006,3,0.048
"2028",1071,"SOTS","Day","Epi",8,6,"6","Chaetognath",37,3.7,0.006,3,0.3039
"2029",1072,"SOTS","Day","Epi",8,6,"6","Chaetognath",49,4.9,0.006,3,0.7059
"2030",1073,"SOTS","Day","Epi",8,6,"6","Chaetognath",50,5,0.006,3,0.75
"2031",1074,"SOTS","Day","Epi",8,6,"6","Chaetognath",35,3.5,0.006,3,0.2572
"2032",1075,"SOTS","Day","Epi",8,6,"6","Chaetognath",43,4.3,0.006,3,0.477
"2033",1076,"SOTS","Day","Epi",8,6,"6","Chaetognath",56,5.6,0.006,3,1.0537
"2034",1077,"SOTS","Day","Epi",8,6,"6","Chaetognath",25,2.5,0.006,3,0.0938
"2035",1078,"SOTS","Day","Epi",8,6,"6","Chaetognath",53,5.3,0.006,3,0.8933
"2036",1079,"SOTS","Day","Epi",8,6,"6","Chaetognath",51,5.1,0.006,3,0.7959
"2037",1080,"SOTS","Day","Epi",8,6,"6","Chaetognath",35,3.5,0.006,3,0.2572
"2038",1081,"SOTS","Day","Epi",8,6,"6","Chaetognath",46,4.6,0.006,3,0.584
"2039",1082,"SOTS","Day","Epi",8,6,"6","Chaetognath",25,2.5,0.006,3,0.0938
"2040",1083,"SOTS","Day","Epi",8,6,"6","Chaetognath",51,5.1,0.006,3,0.7959
"2041",1084,"SOTS","Day","Epi",8,6,"6","Chaetognath",55,5.5,0.006,3,0.9982
"2042",1085,"SOTS","Day","Epi",8,6,"6","Chaetognath",43,4.3,0.006,3,0.477
"2043",1086,"SOTS","Day","Epi",8,6,"6","Chaetognath",22,2.2,0.006,3,0.0639
"2044",1087,"SOTS","Day","Epi",8,6,"6","Chaetognath",46,4.6,0.006,3,0.584
"2045",1088,"SOTS","Day","Epi",8,6,"6","Chaetognath",50,5,0.006,3,0.75
"2046",1089,"SOTS","Day","Epi",8,6,"6","Chaetognath",50,5,0.006,3,0.75
"2047",1090,"SOTS","Day","Epi",8,6,"6","Chaetognath",16,1.6,0.006,3,0.0246
"2048",1091,"SOTS","Day","Epi",8,6,"6","Chaetognath",22,2.2,0.006,3,0.0639
"2049",1092,"SOTS","Day","Epi",8,6,"6","Chaetognath",49,4.9,0.006,3,0.7059
"2050",1093,"SOTS","Day","Epi",8,6,"6","Chaetognath",37,3.7,0.006,3,0.3039
"2051",1094,"SOTS","Day","Epi",8,6,"6","Chaetognath",39,3.9,0.006,3,0.3559
"2052",1095,"SOTS","Day","Epi",8,6,"6","Chaetognath",49,4.9,0.006,3,0.7059
"2053",1096,"SOTS","Day","Epi",8,6,"6","Chaetognath",45,4.5,0.006,3,0.5468
"2054",1202,"SOTS","Day","Meso",10,4,"4","Chaetognath",50,5,0.006,3,0.75
"2055",1203,"SOTS","Day","Meso",10,4,"4","Chaetognath",48,4.8,0.006,3,0.6636
"2056",1204,"SOTS","Day","Meso",10,4,"4","Chaetognath",31,3.1,0.006,3,0.1787
"2057",1205,"SOTS","Day","Meso",10,4,"4","Chaetognath",50,5,0.006,3,0.75
"2058",1206,"SOTS","Day","Meso",10,4,"4","Chaetognath",58,5.8,0.006,3,1.1707
"2059",1207,"SOTS","Day","Meso",10,4,"4","Chaetognath",40,4,0.006,3,0.384
"2060",1208,"SOTS","Day","Meso",10,4,"4","Chaetognath",25,2.5,0.006,3,0.0938
"2061",1209,"SOTS","Day","Meso",10,4,"4","Chaetognath",42,4.2,0.006,3,0.4445
"2062",1210,"SOTS","Day","Meso",10,4,"4","Chaetognath",47,4.7,0.006,3,0.6229
"2063",1211,"SOTS","Day","Meso",10,4,"4","Chaetognath",52,5.2,0.006,3,0.8436
"2064",1212,"SOTS","Day","Meso",10,4,"4","Chaetognath",45,4.5,0.006,3,0.5468
"2065",1213,"SOTS","Day","Meso",10,4,"4","Chaetognath",44,4.4,0.006,3,0.5111
"2066",1214,"SOTS","Day","Meso",10,4,"4","Chaetognath",38,3.8,0.006,3,0.3292
"2067",1215,"SOTS","Day","Meso",10,4,"4","Chaetognath",58,5.8,0.006,3,1.1707
"2068",1842,"SOTS","Night","Meso",12,33,"33","Chaetognath",52,5.2,0.006,3,0.8436
"2069",1843,"SOTS","Night","Meso",12,33,"33","Chaetognath",45,4.5,0.006,3,0.5468
"2070",1844,"SOTS","Night","Meso",12,33,"33","Chaetognath",38,3.8,0.006,3,0.3292
"2071",1845,"SOTS","Night","Meso",12,33,"33","Chaetognath",35,3.5,0.006,3,0.2572
"2072",1846,"SOTS","Night","Meso",12,33,"33","Chaetognath",37,3.7,0.006,3,0.3039
"2073",1847,"SOTS","Night","Meso",12,33,"33","Chaetognath",51,5.1,0.006,3,0.7959
"2074",1848,"SOTS","Night","Meso",12,33,"33","Chaetognath",29,2.9,0.006,3,0.1463
"2075",1849,"SOTS","Night","Meso",12,33,"33","Chaetognath",23,2.3,0.006,3,0.073
"2076",1850,"SOTS","Night","Meso",12,33,"33","Chaetognath",50,5,0.006,3,0.75
"2077",1851,"SOTS","Night","Meso",12,33,"33","Chaetognath",31,3.1,0.006,3,0.1787
"2078",1852,"SOTS","Night","Meso",12,33,"33","Chaetognath",33,3.3,0.006,3,0.2156
"2079",1853,"SOTS","Night","Meso",12,33,"33","Chaetognath",45,4.5,0.006,3,0.5468
"2080",1854,"SOTS","Night","Meso",12,33,"33","Chaetognath",33,3.3,0.006,3,0.2156
"2081",1855,"SOTS","Night","Meso",12,33,"33","Chaetognath",40,4,0.006,3,0.384
"2082",1856,"SOTS","Night","Meso",12,33,"33","Chaetognath",22,2.2,0.006,3,0.0639
"2083",1857,"SOTS","Night","Meso",12,33,"33","Chaetognath",29,2.9,0.006,3,0.1463
"2084",1858,"SOTS","Night","Meso",12,33,"33","Chaetognath",44,4.4,0.006,3,0.5111
"2085",1859,"SOTS","Night","Meso",12,33,"33","Chaetognath",39,3.9,0.006,3,0.3559
"2086",1860,"SOTS","Night","Meso",12,33,"33","Chaetognath",50,5,0.006,3,0.75
"2087",1861,"SOTS","Night","Meso",12,33,"33","Chaetognath",51,5.1,0.006,3,0.7959
"2088",1862,"SOTS","Night","Meso",12,33,"33","Chaetognath",51,5.1,0.006,3,0.7959
"2089",1863,"SOTS","Night","Meso",12,33,"33","Chaetognath",27,2.7,0.006,3,0.1181
"2090",1864,"SOTS","Night","Meso",12,33,"33","Chaetognath",33,3.3,0.006,3,0.2156
"2091",1865,"SOTS","Night","Meso",12,33,"33","Chaetognath",36,3.6,0.006,3,0.2799
"2092",1866,"SOTS","Night","Meso",12,33,"33","Chaetognath",43,4.3,0.006,3,0.477
"2093",1867,"SOTS","Night","Meso",12,33,"33","Chaetognath",48,4.8,0.006,3,0.6636
"2094",1868,"SOTS","Night","Meso",12,33,"33","Chaetognath",42,4.2,0.006,3,0.4445
"2095",1869,"SOTS","Night","Meso",12,33,"33","Chaetognath",37,3.7,0.006,3,0.3039
"2096",1870,"SOTS","Night","Meso",12,33,"33","Chaetognath",51,5.1,0.006,3,0.7959
"2097",1871,"SOTS","Night","Meso",12,33,"33","Chaetognath",46,4.6,0.006,3,0.584
"2098",1872,"SOTS","Night","Meso",12,33,"33","Chaetognath",52,5.2,0.006,3,0.8436
"2099",1873,"SOTS","Night","Meso",12,33,"33","Chaetognath",37,3.7,0.006,3,0.3039
"2100",1874,"SOTS","Night","Meso",12,33,"33","Chaetognath",52,5.2,0.006,3,0.8436
"2101",1875,"SOTS","Night","Meso",12,33,"33","Chaetognath",27,2.7,0.006,3,0.1181
"2102",1876,"SOTS","Night","Meso",12,33,"33","Chaetognath",33,3.3,0.006,3,0.2156
"2103",1877,"SOTS","Night","Meso",12,33,"33","Chaetognath",49,4.9,0.006,3,0.7059
"2104",1878,"SOTS","Night","Meso",12,33,"33","Chaetognath",35,3.5,0.006,3,0.2572
"2105",1879,"SOTS","Night","Meso",12,33,"33","Chaetognath",37,3.7,0.006,3,0.3039
"2106",1880,"SOTS","Night","Meso",12,33,"33","Chaetognath",37,3.7,0.006,3,0.3039
"2107",1881,"SOTS","Night","Meso",12,33,"33","Chaetognath",46,4.6,0.006,3,0.584
"2108",1882,"SOTS","Night","Meso",12,33,"33","Chaetognath",48,4.8,0.006,3,0.6636
"2109",1883,"SOTS","Night","Meso",12,33,"33","Chaetognath",54,5.4,0.006,3,0.9448
"2110",1884,"SOTS","Night","Meso",12,33,"33","Chaetognath",35,3.5,0.006,3,0.2572
"2111",1885,"SOTS","Night","Meso",12,33,"33","Chaetognath",48,4.8,0.006,3,0.6636
"2112",1886,"SOTS","Night","Meso",12,33,"33","Chaetognath",51,5.1,0.006,3,0.7959
"2113",1887,"SOTS","Night","Meso",12,33,"33","Chaetognath",56,5.6,0.006,3,1.0537
"2114",1888,"SOTS","Night","Meso",12,33,"33","Chaetognath",38,3.8,0.006,3,0.3292
"2115",1889,"SOTS","Night","Meso",12,33,"33","Chaetognath",34,3.4,0.006,3,0.2358
"2116",1890,"SOTS","Night","Meso",12,33,"33","Chaetognath",41,4.1,0.006,3,0.4135
"2117",1891,"SOTS","Night","Meso",12,33,"33","Chaetognath",52,5.2,0.006,3,0.8436
"2118",1892,"SOTS","Night","Meso",12,33,"33","Chaetognath",50,5,0.006,3,0.75
"2119",1893,"SOTS","Night","Meso",12,33,"33","Chaetognath",29,2.9,0.006,3,0.1463
"2120",1894,"SOTS","Night","Meso",12,33,"33","Chaetognath",39,3.9,0.006,3,0.3559
"2121",1895,"SOTS","Night","Meso",12,33,"33","Chaetognath",37,3.7,0.006,3,0.3039
"2122",1896,"SOTS","Night","Meso",12,33,"33","Chaetognath",34,3.4,0.006,3,0.2358
"2123",1897,"SOTS","Night","Meso",12,33,"33","Chaetognath",36,3.6,0.006,3,0.2799
"2124",1898,"SOTS","Night","Meso",12,33,"33","Chaetognath",32,3.2,0.006,3,0.1966
"2125",1899,"SOTS","Night","Meso",12,33,"33","Chaetognath",43,4.3,0.006,3,0.477
"2126",1900,"SOTS","Night","Meso",12,33,"33","Chaetognath",37,3.7,0.006,3,0.3039
"2127",1901,"SOTS","Night","Meso",12,33,"33","Chaetognath",38,3.8,0.006,3,0.3292
"2128",1902,"SOTS","Night","Meso",12,33,"33","Chaetognath",43,4.3,0.006,3,0.477
"2129",1903,"SOTS","Night","Meso",12,33,"33","Chaetognath",25,2.5,0.006,3,0.0938
"2130",1904,"SOTS","Night","Meso",12,33,"33","Chaetognath",33,3.3,0.006,3,0.2156
"2131",1905,"SOTS","Night","Meso",12,33,"33","Chaetognath",36,3.6,0.006,3,0.2799
"2132",1906,"SOTS","Night","Meso",12,33,"33","Chaetognath",46,4.6,0.006,3,0.584
